Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic,Lean fish,Veal,Shellfish,Spicy food,Beef,Aperitif,Mild and soft cheese,Poultry,"Rich fish (salmon, tuna etc)",Cured Meat,Pasta,Pork,Lamb,Mushrooms,Appetizers and snacks,"Game (deer, venison)",Vegetarian,Mature and hard cheese,Goat cheese,Fruity desserts
Botrosecco Maremma Toscana 2018,4.0,1231,24.99,Italy / Central Italy / Toscana / Maremma Toscana,Le Mortelle,Tuscan Red,13.5,"60 Cabernet Sauvignon, 40 Cabernet Franc","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",53.2,40.41,12.41,41.41,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
Carmignano Villa di Capezzana 2017,3.9,157,33.99,Italy / Central Italy / Toscana / Carmignano,Capezzana,Tuscan Red,14.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",51.86,47.53,11.26,47.62,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
Roccato 2010,4.1,359,31.99,Italy / Central Italy / Toscana,Rocca delle Macìe,Tuscan Red,13.5,"Sangiovese, Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",53.35,43.46,9.8,45.84,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
Vecchie Viti Chianti Rùfina Riserva 2012,3.8,1183,35.99,Italy / Central Italy / Toscana / Chianti / Chianti Rùfina,Castello Nipozzano,Italian Chianti,14.0,"Merlot, Sangiovese, Malvasia Nera","['Beef', 'Veal', 'Poultry']",45.96,55.21,5.5,64.42,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Nettare Rosso di Valtellina 2019,3.8,40,35.99,Valtellina,Tenuta Scerscé,Italian Nebbiolo,13.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.73,46.29526972,9.05,53.555,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
Chianti Rufina 2020,3.9,644,19.99,Italy / Central Italy / Toscana / Chianti / Chianti Rùfina,Selvapiana,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",42.41,57.82,4.56,64.71,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Marogne Valpolicella Ripasso Superiore 2019,3.9,211,22.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso,Zeni,Italian Ripasso,14.0,100 Corvina,"['Beef', 'Veal', 'Game (deer, venison)']",65.93,36.19,30.49,25.56,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Fiano di Avellino 2019,3.9,35,35.44,Italy / Southern Italy / Campania / Fiano de Avellino,Pietracupa,Southern Italy White,12.5,100 Fiano,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",62.35,46.29526972,2.73,40.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Molceo Lugana Riserva 2019,4.2,146,37.83,Italy / Northern Italy / Lombardia / Lugana,Ottella,Northern Italy White,13.0,Trebbiano,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",60.18,46.29526972,23.83,54.02,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
Famoso 2020,3.8,570,23.0,Italy / Northern Italy / Emilia-Romagna / Emilia / Rubicone,Poderi dal Nespoli,Northern Italy White,12.0,Famoso,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",44.55,46.29526972,21.8,58.32,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
Prosecco di Treviso N.V.,4.0,38,25.63,Italy / Northern Italy / Veneto / Prosecco / Prosecco di Treviso,Della Vite,Italian Prosecco,11.5,100 Glera,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",21.92,46.29526972,9.05,61.75,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
Rosso di Montepulciano 2020,3.9,159,18.99,Italy / Central Italy / Toscana / Rosso di Montepulciano,Tenuta di Gracciano della Seta,Tuscan Red,13.5,100 Prugnolo Gentile,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",42.08,42.62,0.13,50.19,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
La Pietra Chardonnay 2018,4.1,504,23.95,Italy / Central Italy / Toscana,Cabreo,Central Italy White,13.5,100 Chardonnay,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",54.15,46.29526972,22.51,61.87,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
Lugana 2018,3.8,540,20.99,Italy / Northern Italy / Lombardia / Lugana,Cà Maiol,Northern Italy White,12.0,100 Trebbiano,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",50.78,46.29526972,23.98,50.98,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
Hacker Sangiovese 2018,3.8,554,13.33,Italy / Central Italy / Toscana,Ferro13,Tuscan Red,13.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",43.19,41.48,1.96,47.73,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
Podium Verdicchio dei Castelli di Jesi Classico Superiore 2019,3.8,153,31.99,Italy / Central Italy / Marche / Verdicchio dei Castelli di Jesi,Garofoli,Central Italy White,14.0,100 Verdicchio,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",48.01,46.29526972,22.18,64.91,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
Sangiovese Riserva 2018,4.1,1242,27.99,Italy / Northern Italy / Emilia-Romagna / Romagna / Sangiovese di Romagna,Umberto Cesari,Northern Italy Red,13.5,100 Sangiovese,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",58.35,40.32,10.32,36.01,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
Cecu d'la Biunda Roero Arneis 2016,4.0,143,39.99,Italy / Northern Italy / Piemonte / Roero,Monchiero Carbone,Northern Italy White,13.5,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",60.01,46.29526972,21.59,51.66,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
Barbera d'Alba Superiore 2017,4.0,86,28.0,Italy / Northern Italy / Piemonte / Barbera d'Alba,Livia Fontana,Italian Barbera,14.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",61.61,38.98,11.13,66.99,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False
Dolcetto d'Alba Roussot 2020,3.9,47,25.5,Italy / Northern Italy / Piemonte / Dolcetto d'Alba,Francesco Rinaldi & Figli,Northern Italy Red,13.5,Dolcetto,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",59.68,46.85,19.1,35.88,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
Zero Sugar Sparkling N.V.,4.0,399,23.99,Italy / Northern Italy / Veneto / Prosecco / Prosecco di Treviso,Bellissima,Italian Prosecco,11.5,100 Glera,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",17.26,46.29526972,9.05,69.86,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
Dirupo Valdobbiadene Extra Dry 2020,4.0,124,20.99,Italy / Northern Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco / Conegliano-Valdobbiadene Prosecco Superiore,Andreola,Italian Prosecco,11.5,"90 Glera, 5 Bianchetta Trevigiana, 5 Perera","['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",21.97,46.29526972,9.05,64.35,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
Zibibbo in Pithos 2020,3.9,91,39.99,Italy / Southern Italy / Terre Siciliane,COS,Southern Italy White,12.5,100 Zibibbo,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",61.22,46.29526972,12.71,29.37,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Jumara Irpinia Aglianico Campi Taurasini 2018,4.0,74,21.99,Italy / Southern Italy / Campania / Irpinia,I Capitani,Southern Italy Red,13.0,Aglianico,"['Beef', 'Pasta', 'Lamb']",74.49,50.97,23.41,40.51,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
Yantra 2017,3.9,391,24.99,Italy / Central Italy / Toscana,Tenuta dei Sette Cieli,Tuscan Red,14.0,"Merlot, Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.68,41.86,8.45,44.59,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
Sud Salice Salentino 2015,3.9,65,14.42,Italy / Southern Italy / Puglia / Salice Salentino,San Marzano,Southern Italy Red,13.0,"Negroamaro, Malvasia Nera","['Beef', 'Pasta', 'Lamb']",85.0,37.42,32.75,30.5,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
Arneis Langhe Blange 2015,3.8,1386,19.99,Italy / Northern Italy / Piemonte / Langhe,Ceretto,Northern Italy White,13.0,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",55.5,46.29526972,25.83,51.62,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
Sodale Merlot 2018,3.9,240,24.99,Italy / Central Italy / Lazio,Cotarella,Central Italy Red,14.1,100 Merlot,"['Beef', 'Pasta', 'Veal', 'Poultry']",51.11,40.75,5.83,46.87,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
'Askos' Verdeca 2021,4.1,349,23.99,Italy / Southern Italy / Puglia / Valle d'Itria,Li Veli,Southern Italy White,13.5,100 Verdeca,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",64.85,46.29526972,7.61,34.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Karneid Sauvignon 2019,3.8,30,25.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Franz Gojer,Northern Italy White,13.0,Sauvignon Blanc,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",60.37,46.29526972,9.05,53.555,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
Sirì d'Jermu Dogliani Superiore 2018,4.0,84,25.98,Italy / Northern Italy / Piemonte / Dogliani,Pecchenino,Northern Italy Red,14.0,100 Dolcetto,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",64.25,42.99,15.53,33.25,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
Giunco 2020,3.8,323,23.75,Italy / Southern Italy / Sardegna / Vermentino di Sardegna,Mesa,Southern Italy White,13.5,100 Vermentino,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.36,46.29526972,4.84,36.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Vermentino Salento Bianco 2021,3.8,141,12.99,Italy / Southern Italy / Puglia / Salento,Vecchia Torre,Southern Italy White,12.5,100 Vermentino,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.45,46.29526972,5.42,36.56,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Pinot Grigio 2021,4.0,53,17.99,Italy / Northern Italy / Friuli-Venezia Giulia / Venezia Giulia,Pierpaolo Pecorari,Northern Italy Pinot Grigio,13.0,100 Pinot Grigio,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",42.87,46.29526972,17.77,40.52,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Montecucco Rosso Riserva 2016,3.9,1150,22.99,Italy / Central Italy / Toscana / Montecucco,ColleMassari,Tuscan Red,14.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",52.57,44.44,7.15,43.74,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
Miano Catarratto 2016,3.8,160,14.33,Italy / Southern Italy / Terre Siciliane / Sicilia,Castellucci Miano,Southern Italy White,12.5,Catarratto Bianco,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",57.0,46.29526972,3.45,37.61,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Pinot Grigio delle Venezie 2020,3.8,546,15.99,Italy / Northern Italy / Veneto / delle Venezie,Cesari,Northern Italy Pinot Grigio,12.5,100 Pinot Grigio,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",39.73,46.29526972,14.24,38.72,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Montegradella Valpolicella Classico Superiore 2017,3.8,154,21.5,Italy / Northern Italy / Veneto / Valpolicella,Sartori di Verona,Italian Valpolicella Red,13.5,"45 Corvina, 30 Corvinone, 20 Rondinella, 5 Croatina","['Beef', 'Pasta', 'Veal', 'Poultry']",45.61,37.1,13.46,56.14,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Piuttosto Trebbiano Macerato 2020,4.0,63,34.99,Italy / Northern Italy / Emilia-Romagna,Tre Monti,Northern Italy White,14.5,100 Trebbiano Romagnolo,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",63.16,46.29526972,30.2,51.02,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
HEBO (Suvereto) 2017,3.8,1300,30.99,Italy / Central Italy / Toscana,Petra,Tuscan Red,13.5,"Merlot, Sangiovese, Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.85,42.0,12.26,46.21,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
Pinot Grigio 2019,3.9,188,19.47,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Andrian,Northern Italy Pinot Grigio,13.5,100 Pinot Grigio,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",41.52,46.29526972,14.09,41.26,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Kaiton Südtirol Eisacktaler Riesling 2019,3.8,113,34.43,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Kuen Hof,Northern Italy White,12.0,100 Riesling,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",55.15,46.29526972,20.5,60.33,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
Morellino di Scansano Riserva 2019,4.1,92,30.99,Italy / Central Italy / Toscana / Morellino di Scansano,Fattoria le Pupille,Tuscan Red,14.0,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",48.54,42.83,6.83,47.13,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
Il Bugiardo Valpolicella Ripasso Classico Superiore 2018,4.2,506,24.94,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso / Valpolicella Ripasso Classico,Buglioni,Italian Ripasso,14.7,"Croatina, Corvinone, Oseleta, Corvina, Rondinella","['Beef', 'Veal', 'Game (deer, venison)']",66.75,42.32,28.01,25.92,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Single Estate Chianti Classico (Basilica Cafaggio) 2019,3.8,167,22.67,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Cafaggio,Italian Chianti,13.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",42.86,55.28,9.05,65.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Terre More Maremma Toscana 2018,4.0,340,14.99,Italy / Central Italy / Toscana / Maremma Toscana,Tenuta Ammiraglia,Tuscan Red,14.0,"Shiraz/Syrah, Merlot, Cabernet Sauvignon, Cabernet Franc","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.52,41.35,9.7,45.03,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
Catarratto del Masso 2018,3.9,302,20.99,Italy / Southern Italy / Terre Siciliane / Sicilia,Feudo Montoni,Southern Italy White,13.0,Catarratto Bianco,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.18,46.29526972,4.51,38.24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Bucci Verdicchio dei Castelli di Jesi Classico Superiore 2020,4.0,674,22.99,Italy / Central Italy / Marche / Verdicchio dei Castelli di Jesi,Bucci,Central Italy White,13.5,100 Verdicchio,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",45.47,46.29526972,20.0,65.73,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
Jèma Corvina 2015,4.1,1339,39.67,Italy / Northern Italy / Veneto / Verona,Cesari,Northern Italy Red,13.5,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",63.52,39.76,21.6,28.54,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
Tenuta Guado al Tasso Vermentino Bolgheri 2021,4.0,1138,24.99,Italy / Central Italy / Toscana / Bolgheri,Antinori,Central Italy White,13.0,100 Vermentino,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.72,46.29526972,21.87,66.61,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
Pinot Grigio 2018,3.8,516,22.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Tiefenbrunner,Northern Italy Pinot Grigio,13.0,100 Pinot Gris,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",41.78,46.29526972,10.76,42.49,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
